Date,Open,High,Low,Close,Adj Close,Volume
2017-02-15,1008.19,1008.19,1010.93,999.73,1008.34,23569549.0
2017-02-16,1031.93,1031.93,1040.28,1007.39,1008.19,39114743.0
2017-02-17,1049.41,1049.41,1057.39,1025.87,1031.93,47815360.0
2017-02-18,1052.28,1052.28,1063.21,1044.68,1049.41,26856521.0
2017-02-19,1048.89,1048.89,1056.48,1037.67,1052.28,18876881.0
2017-02-20,1077.56,1077.56,1081.78,1040.99,1048.89,32959720.0
2017-02-21,1119.03,1119.03,1123.03,1073.54,1077.56,62908569.0
2017-02-22,1120.46,1120.46,1132.25,1094.83,1119.03,53647453.0
2017-02-23,1171.91,1171.91,1181.6,1113.54,1120.46,75663167.0
2017-02-24,1176.49,1176.49,1211.74,1092.41,1171.91,126978010.0
2017-02-25,1149.05,1149.05,1180.01,1116.21,1176.49,53003830.0
2017-02-26,1171.58,1171.58,1177.47,1130.61,1149.05,35750258.0
2017-02-27,1188.83,1188.83,1195.82,1164.27,1171.58,42035366.0
2017-02-28,1189.27,1189.27,1208.22,1175.75,1188.83,60371869.0
2017-03-01,1222.66,1222.66,1225.04,1154.55,1189.27,61964760.0
2017-03-02,1255.47,1255.47,1286.98,1211.96,1222.66,98040639.0
2017-03-03,1283.3,1283.3,1291.35,1250.8,1255.47,85876262.0
2017-03-04,1264.32,1264.32,1285.78,1228.73,1283.3,48597934.0
2017-03-05,1271.22,1271.22,1273.28,1242.1,1264.32,32104972.0
2017-03-06,1277.01,1277.01,1280.61,1261.0,1271.22,39591110.0
2017-03-07,1232.69,1232.69,1280.89,1148.66,1277.01,108673876.0
2017-03-08,1146.97,1146.97,1242.04,1136.88,1232.69,116342973.0
2017-03-09,1191.33,1191.33,1206.97,1129.35,1146.97,70427061.0
2017-03-10,1112.39,1112.39,1330.42,988.69,1191.33,223836041.0
2017-03-11,1179.22,1179.22,1202.69,1104.78,1112.39,82387198.0
2017-03-12,1225.11,1225.11,1235.46,1160.9,1179.22,53441762.0
2017-03-13,1238.19,1238.19,1245.63,1205.61,1225.11,74376298.0
2017-03-14,1243.14,1243.14,1255.52,1218.38,1238.19,56058617.0
2017-03-15,1253.43,1253.43,1256.95,1236.43,1243.14,54486699.0
2017-03-16,1172.88,1172.88,1260.24,1118.96,1253.43,159409024.0
2017-03-17,1071.71,1071.71,1174.9,1063.48,1172.88,183879768.0
2017-03-18,971.38,971.38,1103.61,940.18,1071.71,212772055.0
2017-03-19,1022.6,1022.6,1063.67,967.31,971.38,108128237.0
2017-03-20,1047.51,1047.51,1057.5,1005.05,1022.6,63833143.0
2017-03-21,1121.29,1121.29,1125.53,1043.87,1047.51,101051998.0
2017-03-22,1044.72,1044.72,1121.88,997.78,1121.29,120730492.0
2017-03-23,1035.03,1035.03,1062.79,1022.02,1044.72,58898141.0
2017-03-24,939.7,939.7,1038.38,927.35,1035.03,130042865.0
2017-03-25,966.3,966.3,995.96,890.43,939.7,118395054.0
2017-03-26,969.44,969.44,1004.32,946.65,966.3,83255983.0
2017-03-27,1045.14,1045.14,1048.85,961.8,969.44,92332221.0
2017-03-28,1044.42,1044.42,1068.41,1015.45,1045.14,83567551.0
2017-03-29,1041.9,1041.9,1058.66,1008.34,1044.42,71261535.0
2017-03-30,1037.91,1037.91,1052.66,1020.93,1041.9,77633883.0
2017-03-31,1079.11,1079.11,1088.2,1035.18,1037.91,96543920.0
2017-04-01,1086.12,1086.12,1103.74,1067.47,1079.11,55020078.0
2017-04-02,1097.4,1097.4,1109.48,1074.21,1086.12,77853933.0
2017-04-03,1147.56,1147.56,1157.87,1095.55,1097.4,111870807.0
2017-04-04,1141.77,1141.77,1161.19,1122.15,1147.56,81164094.0
2017-04-05,1129.87,1129.87,1143.84,1110.06,1141.77,78335573.0
2017-04-06,1188.7,1188.7,1201.55,1130.51,1129.87,108182158.0
2017-04-07,1190.49,1190.49,1201.23,1173.18,1188.7,71184485.0
2017-04-08,1180.78,1180.78,1198.22,1166.65,1190.49,39393003.0
2017-04-09,1204.34,1204.34,1215.1,1173.99,1180.78,54498333.0
2017-04-10,1206.71,1206.71,1214.87,1194.81,1204.34,48473680.0
2017-04-11,1220.74,1220.74,1229.57,1195.76,1206.71,45563707.0
2017-04-12,1212.53,1212.53,1225.46,1207.36,1220.74,54699396.0
2017-04-13,1176.2,1176.2,1218.66,1150.29,1212.53,78456422.0
2017-04-14,1177.33,1177.33,1195.4,1162.16,1176.2,56129576.0
2017-04-15,1176.99,1176.99,1194.85,841.53,1177.33,33877537.0
2017-04-16,1176.8,1176.8,1187.97,1166.74,1176.99,22538918.0
2017-04-17,1194.01,1194.01,1202.97,1172.81,1176.8,56095607.0
2017-04-18,1206.09,1206.09,1213.88,1191.14,1194.01,64900219.0
2017-04-19,1215.2,1215.2,1218.21,1194.08,1206.09,53034357.0
2017-04-20,1238.09,1238.09,1246.64,1210.67,1215.2,69223360.0
2017-04-21,1249.64,1249.64,1256.97,1235.56,1238.09,52498296.0
2017-04-22,1240.89,1240.89,1256.97,1215.78,1249.64,55776932.0
2017-04-23,1249.14,1249.14,1256.23,1223.06,1240.89,54224355.0
2017-04-24,1248.18,1248.18,1256.36,1234.86,1249.14,49281629.0
2017-04-25,1264.31,1264.31,1272.62,1244.21,1248.18,56659016.0
2017-04-26,1286.63,1286.63,1309.2,1263.0,1264.31,77649710.0
2017-04-27,1332.91,1332.91,1346.79,1285.3,1286.63,83319636.0
2017-04-28,1329.62,1329.62,1356.15,1287.62,1332.91,104536476.0
2017-04-29,1336.28,1336.28,1343.69,1314.15,1329.62,55982468.0
2017-04-30,1351.91,1351.91,1358.94,1309.66,1336.28,55470285.0
2017-05-01,1415.81,1415.81,1448.68,1342.78,1351.91,144414038.0
2017-05-02,1445.93,1445.93,1471.14,1394.83,1415.81,103342244.0
2017-05-03,1485.55,1485.55,1496.39,1424.05,1445.93,122551707.0
2017-05-04,1516.76,1516.76,1609.84,1437.11,1485.55,213084949.0
2017-05-05,1507.77,1507.77,1588.11,1485.01,1516.76,188015771.0
2017-05-06,1545.29,1545.29,1560.42,1503.93,1507.77,92747185.0
2017-05-07,1554.45,1554.45,1572.89,1495.18,1545.29,111708072.0
2017-05-08,1664.47,1664.47,1667.67,1552.86,1554.45,174687869.0
2017-05-09,1697.5,1697.5,1757.39,1619.97,1664.47,219169486.0
2017-05-10,1752.31,1752.31,1766.18,1664.99,1697.5,156203600.0
2017-05-11,1819.29,1819.29,1864.76,1741.54,1752.31,198829123.0
2017-05-12,1686.39,1686.39,1822.51,1641.18,1819.29,192159873.0
2017-05-13,1763.74,1763.74,1770.5,1594.59,1686.39,128390095.0
2017-05-14,1772.55,1772.55,1802.75,1736.13,1763.74,72874378.0
2017-05-15,1708.92,1708.92,1776.65,1656.81,1772.55,138499150.0
2017-05-16,1729.34,1729.34,1752.55,1653.72,1708.92,130379207.0
2017-05-17,1801.3,1801.3,1842.83,1703.97,1729.34,170954154.0
2017-05-18,1880.99,1880.99,1980.49,1791.12,1801.3,135901905.0
2017-05-19,1962.0,1962.0,1969.7,1875.28,1880.99,191523926.0
2017-05-20,2040.18,2040.18,2048.45,1944.4,1962.0,179346919.0
2017-05-21,2044.19,2044.19,2094.94,1980.07,2040.18,161036810.0
2017-05-22,2124.41,2124.41,2264.76,1998.61,2044.19,373482496.0
2017-05-23,2272.58,2272.58,2286.3,2110.78,2124.41,251969081.0
2017-05-24,2445.28,2445.28,2496.98,2263.29,2272.58,353734030.0
2017-05-25,2307.22,2307.22,2781.76,2210.48,2445.28,622139030.0
2017-05-26,2244.89,2244.89,2616.52,2051.45,2306.96,441342711.0
2017-05-27,2052.43,2052.43,2322.37,1868.56,2244.89,446034004.0
2017-05-28,2189.02,2189.02,2300.52,2051.07,2052.43,266766116.0
2017-05-29,2278.21,2278.21,2337.35,2117.34,2189.02,204101576.0
2017-05-30,2192.55,2192.55,2329.26,2147.1,2278.21,270069146.0
2017-05-31,2303.34,2303.34,2330.62,2168.37,2192.55,261223035.0
2017-06-01,2412.65,2412.65,2460.84,2303.34,2303.34,290070431.0
2017-06-02,2492.6,2492.6,2493.97,2385.59,2412.65,199765372.0
2017-06-03,2545.43,2545.43,2582.77,2449.95,2492.6,177168595.0
2017-06-04,2524.06,2524.06,2559.79,2478.18,2545.43,149060810.0
2017-06-05,2704.96,2704.96,2705.38,2523.92,2524.06,225611887.0
2017-06-06,2870.5,2870.5,2931.24,2699.68,2704.96,538772473.0
2017-06-07,2691.51,2691.51,2880.95,2626.56,2870.5,340329903.0
2017-06-08,2798.78,2798.78,2808.41,2623.61,2691.51,260898606.0
2017-06-09,2811.43,2811.43,2852.07,2786.07,2798.78,189237110.0
2017-06-10,2900.25,2900.25,2914.19,2807.36,2811.43,246869682.0
2017-06-11,2973.45,2973.45,2977.86,2867.25,2900.25,241516660.0
2017-06-12,2656.77,2656.77,2985.06,2483.63,2973.45,585158909.0
2017-06-13,2712.99,2712.99,2784.77,2647.44,2656.77,314476276.0
2017-06-14,2467.27,2467.27,2803.72,2348.99,2712.99,448294279.0
2017-06-15,2442.46,2442.46,2521.6,2125.56,2467.27,606264366.0
2017-06-16,2508.58,2508.58,2536.42,2335.28,2442.46,286630757.0
2017-06-17,2655.1,2655.1,2690.71,2454.81,2508.58,246698591.0
2017-06-18,2539.56,2539.56,2676.04,2488.59,2655.1,235239296.0
2017-06-19,2616.82,2616.82,2617.75,2518.78,2539.56,210372750.0
2017-06-20,2754.38,2754.38,2800.48,2613.98,2616.82,300034010.0
2017-06-21,2677.62,2677.62,2804.41,2624.35,2754.38,313234721.0
2017-06-22,2722.84,2722.84,2757.32,2623.17,2677.62,210318780.0
2017-06-23,2710.37,2710.37,2759.66,2699.48,2722.84,155303414.0
2017-06-24,2590.05,2590.05,2741.56,2540.35,2710.37,228007287.0
2017-06-25,2541.62,2541.62,2660.66,2472.37,2590.05,220679135.0
2017-06-26,2446.05,2446.05,2584.75,2327.26,2541.62,401912134.0
2017-06-27,2583.75,2583.75,2585.06,2309.63,2446.05,381517099.0
2017-06-28,2577.74,2577.74,2616.95,2490.11,2583.75,279792448.0
2017-06-29,2558.37,2558.37,2605.86,2526.51,2577.74,191733499.0
2017-06-30,2480.61,2480.61,2576.28,2469.54,2558.37,183878856.0
2017-07-01,2424.61,2424.61,2529.62,2387.47,2480.61,160661673.0
2017-07-02,2536.46,2536.46,2555.34,2375.86,2424.61,165839565.0
2017-07-03,2572.47,2572.47,2617.48,2506.3,2536.46,212244951.0
2017-07-04,2617.32,2617.32,2658.73,2569.99,2572.47,210433639.0
2017-07-05,2627.86,2627.86,2642.74,2562.04,2617.32,232257106.0
2017-07-06,2614.24,2614.24,2634.84,2581.8,2627.86,156558009.0
2017-07-07,2513.88,2513.88,2617.48,2484.73,2614.24,229168229.0
2017-07-08,2564.86,2564.86,2568.73,2480.62,2513.88,136973389.0
2017-07-09,2511.43,2511.43,2576.73,2509.65,2564.86,99506518.0
2017-07-10,2344.02,2344.02,2530.34,2271.79,2511.43,297270301.0
2017-07-11,2324.29,2324.29,2412.75,2265.48,2344.02,341998621.0
2017-07-12,2403.09,2403.09,2424.82,2262.08,2324.29,257095280.0
2017-07-13,2362.44,2362.44,2436.66,2334.96,2403.09,208630220.0
2017-07-14,2234.17,2234.17,2370.53,2165.36,2362.44,257704533.0
2017-07-15,1975.08,1975.08,2237.13,1974.03,2234.17,320719096.0
2017-07-16,1914.09,1914.09,2044.41,1808.99,1975.08,364287861.0
2017-07-17,2233.39,2233.39,2233.83,1913.79,1914.09,368366495.0
2017-07-18,2320.23,2320.23,2400.74,2164.59,2233.39,465220151.0
2017-07-19,2282.58,2282.58,2412.38,2243.13,2320.23,357639189.0
2017-07-20,2866.02,2866.02,2932.81,2282.11,2282.58,807416890.0
2017-07-21,2675.08,2675.08,2873.96,2622.54,2866.02,529154789.0
2017-07-22,2836.53,2836.53,2876.71,2658.59,2675.08,341992860.0
2017-07-23,2756.61,2756.61,2856.67,2675.65,2836.53,299869260.0
2017-07-24,2763.42,2763.42,2798.89,2715.69,2756.61,229047365.0
2017-07-25,2582.58,2582.58,2779.08,2472.62,2763.42,534765380.0
2017-07-26,2559.21,2559.21,2631.73,2441.54,2582.58,340465234.0
2017-07-27,2691.88,2691.88,2712.92,2547.74,2559.21,269880857.0
2017-07-28,2806.75,2806.75,2843.78,2683.59,2691.88,383479795.0
2017-07-29,2733.5,2733.5,2812.13,2699.42,2806.75,230818894.0
2017-07-30,2766.49,2766.49,2773.06,2621.68,2733.5,222933516.0
2017-07-31,2883.27,2883.27,2916.3,2723.05,2766.49,254836601.0
2017-08-01,2746.99,2746.99,2946.02,2659.62,2883.27,341216428.0
2017-08-02,2720.53,2720.53,2773.8,2668.87,2746.99,222534344.0
2017-08-03,2809.99,2809.99,2822.88,2717.62,2720.53,188517085.0
2017-08-04,2878.49,2878.49,2892.67,2779.51,2809.99,195800289.0
2017-08-05,3262.8,3262.8,3344.01,2875.91,2878.49,503737620.0
2017-08-06,3232.03,3232.03,3295.07,3166.52,3262.8,196484496.0
2017-08-07,3401.91,3401.91,3425.13,3198.51,3232.03,294021645.0
2017-08-08,3429.38,3429.38,3494.87,3357.15,3401.91,366169429.0
2017-08-09,3348.79,3348.79,3437.15,3251.03,3429.38,324058681.0
2017-08-10,3425.67,3425.67,3453.84,3322.92,3348.79,242024460.0
2017-08-11,3654.37,3654.37,3706.48,3409.79,3425.67,345135492.0
2017-08-12,3871.62,3871.62,3967.26,3611.36,3654.37,469532325.0
2017-08-13,4062.6,4062.6,4189.42,3847.31,3871.62,638917500.0
2017-08-14,4327.94,4327.94,4336.71,3978.95,4062.6,540927757.0
2017-08-15,4161.66,4161.66,4436.48,3837.13,4327.94,872840682.0
2017-08-16,4387.4,4387.4,4398.06,3938.62,4161.66,472960334.0
2017-08-17,4278.92,4278.92,4487.5,4194.1,4387.4,554232802.0
2017-08-18,4105.37,4105.37,4362.73,3978.28,4278.92,603898315.0
2017-08-19,4150.45,4150.45,4189.68,3957.46,4105.37,462723151.0
2017-08-20,4066.6,4066.6,4182.29,4034.4,4150.45,288193446.0
2017-08-21,4005.1,4005.1,4097.25,3966.93,4066.6,365174045.0
2017-08-22,4089.7,4089.7,4142.68,3612.21,4005.1,659657838.0
2017-08-23,4141.09,4141.09,4255.62,4070.49,4089.7,402340258.0
2017-08-24,4318.35,4318.35,4364.11,4111.71,4141.09,305373477.0
2017-08-25,4364.41,4364.41,4461.71,4292.63,4318.35,362283252.0
2017-08-26,4352.3,4352.3,4379.28,4263.28,4364.41,199403922.0
2017-08-27,4345.75,4345.75,4408.18,4321.12,4352.3,185180843.0
2017-08-28,4390.31,4390.31,4403.13,4195.23,4345.75,325285703.0
2017-08-29,4597.31,4597.31,4647.83,4350.22,4390.31,455467850.0
2017-08-30,4583.02,4583.02,4644.06,4491.79,4597.31,313466398.0
2017-08-31,4735.11,4735.11,4765.07,4580.13,4583.02,338981145.0
2017-09-01,4921.85,4921.85,4925.23,4690.17,4735.11,491140364.0
2017-09-02,4573.8,4573.8,4976.52,4448.64,4921.85,747713818.0
2017-09-03,4612.92,4612.92,4719.78,4397.74,4573.8,470135795.0
2017-09-04,4267.45,4267.45,4621.01,4098.58,4612.92,737216060.0
2017-09-05,4409.08,4409.08,4496.67,4004.62,4267.45,673846827.0
2017-09-06,4618.71,4618.71,4660.04,4401.53,4409.08,504717245.0
2017-09-07,4635.6,4635.6,4690.55,4493.2,4618.71,324939872.0
2017-09-08,4326.45,4326.45,4699.59,4130.88,4635.6,786819863.0
2017-09-09,4335.13,4335.13,4402.15,4185.33,4326.45,332195251.0
2017-09-10,4245.89,4245.89,4338.08,4032.15,4335.13,451244396.0
2017-09-11,4217.9,4217.9,4364.42,4134.62,4245.89,375254125.0
2017-09-12,4158.92,4158.92,4387.76,4074.97,4217.9,453402207.0
2017-09-13,3870.29,3870.29,4174.58,3752.01,4158.92,728385231.0
2017-09-14,3243.08,3243.08,3930.69,3218.98,3870.29,1118258889.0
2017-09-15,3713.76,3713.76,3824.43,2979.88,3243.08,1519153953.0
2017-09-16,3698.92,3698.92,3893.67,3551.83,3713.76,627559216.0
2017-09-17,3689.61,3689.61,3796.56,3485.83,3698.92,351250484.0
2017-09-18,4100.28,4100.28,4122.75,3689.0,3689.61,586938661.0
2017-09-19,3907.96,3907.96,4120.71,3852.22,4100.28,488897829.0
2017-09-20,3882.16,3882.16,4053.04,3846.76,3907.96,342438072.0
2017-09-21,3617.27,3617.27,3912.79,3576.54,3882.16,543570164.0
2017-09-22,3600.83,3600.83,3753.51,3505.81,3617.27,414612501.0
2017-09-23,3788.02,3788.02,3813.39,3563.18,3600.83,253370774.0
2017-09-24,3667.52,3667.52,3790.89,3633.88,3788.02,183852135.0
2017-09-25,3932.83,3932.83,3971.5,3665.67,3667.52,386674961.0
2017-09-26,3892.7,3892.7,3982.31,3858.75,3932.83,248481868.0
2017-09-27,4212.2,4212.2,4232.35,3882.08,3892.7,480358673.0
2017-09-28,4195.65,4195.65,4274.64,4112.88,4212.2,386909537.0
2017-09-29,4172.79,4172.79,4237.51,4030.37,4195.65,404599756.0
2017-09-30,4360.62,4360.62,4383.27,4164.25,4172.79,290796939.0
2017-10-01,4403.09,4403.09,4412.62,4258.32,4360.62,262485153.0
2017-10-02,4401.32,4401.32,4477.38,4364.67,4403.09,314621927.0
2017-10-03,4314.18,4314.18,4435.99,4230.73,4401.32,353046057.0
2017-10-04,4218.66,4218.66,4355.29,4183.57,4314.18,272424730.0
2017-10-05,4321.44,4321.44,4365.76,4143.35,4218.66,271914958.0
2017-10-06,4371.94,4371.94,4422.15,4296.93,4321.44,269878225.0
2017-10-07,4435.81,4435.81,4472.92,4319.48,4371.94,176332039.0
2017-10-08,4611.7,4611.7,4622.87,4419.36,4435.81,323063950.0
2017-10-09,4777.49,4777.49,4875.38,4556.15,4611.7,518586828.0
2017-10-10,4763.36,4763.36,4930.0,4722.81,4777.49,475717720.0
2017-10-11,4824.2,4824.2,4874.89,4718.6,4763.36,338533507.0
2017-10-12,5432.62,5432.62,5432.63,4814.98,4824.2,848641969.0
2017-10-13,5637.26,5637.26,5852.78,5391.97,5432.62,1211469140.0
2017-10-14,5824.71,5824.71,5839.62,5568.86,5637.26,434406119.0
2017-10-15,5688.14,5688.14,5862.69,5448.22,5824.71,571166215.0
2017-10-16,5759.33,5759.33,5795.33,5576.1,5677.35,349154669.0
2017-10-17,5598.58,5598.58,5773.32,5521.09,5759.25,368658284.0
2017-10-18,5575.83,5575.83,5601.3,5114.87,5598.58,654722509.0
2017-10-19,5698.65,5698.65,5737.41,5517.62,5576.71,469774559.0
2017-10-20,5993.11,5993.11,6075.32,5611.39,5698.62,729487923.0
2017-10-21,6006.65,6006.65,6187.2,5874.54,5993.11,684989667.0
2017-10-22,5982.86,5982.86,6070.56,5722.98,6006.65,618893096.0
2017-10-23,5903.61,5903.61,6048.98,5644.22,5982.86,801148315.0
2017-10-24,5513.08,5513.08,5904.63,5463.41,5903.61,811951129.0
2017-10-25,5734.0,5734.0,5747.96,5375.64,5513.08,585738379.0
2017-10-26,5887.61,5887.61,5970.4,5689.92,5734.0,547664553.0
2017-10-27,5764.56,5764.56,5997.83,5692.32,5887.62,488283724.0
2017-10-28,5726.61,5726.61,5871.04,5654.8,5764.56,305611140.0
2017-10-29,6147.52,6147.52,6295.43,5679.37,5726.61,966990808.0
2017-10-30,6124.28,6124.28,6226.18,6018.97,6147.7,481600502.0
2017-10-31,6451.24,6451.24,6467.2,6090.83,6124.28,637838767.0
2017-11-01,6737.78,6737.78,6738.74,6355.0,6449.1,869798619.0
2017-11-02,7024.81,7024.81,7339.91,6737.77,6737.78,1663170039.0
2017-11-03,7152.12,7152.12,7445.62,6938.93,7024.81,1120978013.0
2017-11-04,7363.8,7363.8,7492.24,6957.84,7146.98,773371754.0
2017-11-05,7389.55,7389.55,7599.44,7284.33,7363.8,789287755.0
2017-11-06,6959.23,6959.23,7429.7,6934.73,7389.55,1148125488.0
2017-11-07,7102.75,7102.75,7222.37,6957.8,6959.27,716798409.0
2017-11-08,7444.36,7444.36,7869.1,7026.97,7102.23,1632547465.0
2017-11-09,7129.59,7129.59,7457.12,7040.83,7444.36,915963933.0
2017-11-10,6565.8,6565.8,7318.97,6406.05,7129.59,1513421266.0
2017-11-11,6339.86,6339.86,6821.5,6197.87,6565.8,878096915.0
2017-11-12,5878.13,5878.13,6490.53,5493.64,6339.87,1629165385.0
2017-11-13,6522.45,6522.45,6760.15,5828.34,5878.09,1135256036.0
2017-11-14,6597.06,6597.06,6728.59,6419.18,6522.45,634604991.0
2017-11-15,7283.22,7283.22,7330.06,6596.94,6597.06,922959468.0
2017-11-16,7853.68,7853.68,7964.64,7119.17,7283.02,1010130763.0
2017-11-17,7699.95,7699.95,8000.19,7534.7,7853.68,917599923.0
2017-11-18,7780.91,7780.91,7857.52,7458.9,7699.95,571121111.0
2017-11-19,8042.64,8042.64,8100.87,7675.41,7781.02,541391321.0
2017-11-20,8244.69,8244.69,8294.12,7947.28,8042.64,617354329.0
2017-11-21,8099.97,8099.97,8368.36,7819.06,8245.87,938345413.0
2017-11-22,8234.55,8234.55,8304.37,8091.63,8099.92,539697375.0
2017-11-23,8013.41,8013.41,8266.55,8012.35,8234.5,555465146.0
2017-11-24,8200.8,8200.8,8332.94,7900.17,8013.38,595710405.0
2017-11-25,8754.69,8754.69,8761.98,8153.7,8203.45,718483679.0
2017-11-26,9318.42,9318.42,9474.62,8746.56,8754.62,782499976.0
2017-11-27,9733.2,9733.2,9733.61,9316.84,9318.42,1025175619.0
2017-11-28,9906.04,9906.04,9969.58,9638.2,9732.63,865328615.0
2017-11-29,9837.86,9837.86,11417.84,8938.7,9906.04,2418792360.0
2017-11-30,9946.76,9946.76,10689.06,9023.77,9848.05,1836210107.0
2017-12-01,10861.47,10861.47,10942.8,9420.93,9947.08,1353669597.0
2017-12-02,10912.73,10912.73,11175.23,10715.55,10861.47,950474241.0
2017-12-03,11246.21,11246.21,11851.09,10578.43,10912.72,1380012064.0
2017-12-04,11623.91,11623.91,11624.63,10917.81,11244.2,1057859226.0
2017-12-05,11667.13,11667.13,11901.87,11486.13,11624.37,1048839303.0
2017-12-06,13749.57,13749.57,13843.2,11661.76,11667.13,2437037791.0
2017-12-07,16850.31,16850.31,16879.26,13401.61,13750.09,4510225316.0
2017-12-08,16047.61,16047.61,17294.85,13906.1,16867.98,4546014731.0
2017-12-09,14843.42,14843.42,16313.18,13151.47,16048.18,2699876215.0
2017-12-10,15059.6,15059.6,15783.2,13031.0,14839.98,2904037859.0
2017-12-11,16732.47,16732.47,17399.18,15024.56,15060.45,2634267594.0
2017-12-12,17083.9,17083.9,17560.65,16254.53,16733.29,2246138895.0
2017-12-13,16286.82,16286.82,17267.96,15669.86,17083.9,2576055941.0
2017-12-14,16467.91,16467.91,16941.08,16023.64,16286.82,1773813863.0
2017-12-15,17604.85,17604.85,17987.03,16442.2,16467.91,2682351213.0
2017-12-16,19345.49,19345.49,19587.7,17318.54,17594.08,2078806368.0
2017-12-17,19065.71,19065.71,19870.62,18750.91,19346.6,2264650369.0
2017-12-18,18972.32,18972.32,19221.1,18114.42,19065.71,2597510049.0
2017-12-19,17523.7,17523.7,19021.97,16812.8,18971.19,3136709262.0
2017-12-20,16461.97,16461.97,17813.6,15642.69,17521.73,3791752510.0
2017-12-21,15632.12,15632.12,17301.83,14952.98,16461.09,2619295475.0
2017-12-22,13664.97,13664.97,15823.72,10875.71,15632.12,6245731508.0
2017-12-23,14396.46,14396.46,15493.23,13356.07,13664.97,2491903154.0
2017-12-24,13789.95,13789.95,14413.72,12166.45,14396.63,2428437693.0
2017-12-25,13833.49,13833.49,14467.43,13010.71,13789.95,1487888106.0
2017-12-26,15756.56,15756.56,16094.67,13748.49,13830.19,2198577125.0
2017-12-27,15416.64,15416.64,16514.59,14534.66,15757.02,2162831128.0
2017-12-28,14398.7,14398.7,15505.51,13466.07,15416.34,2425912717.0
2017-12-29,14392.57,14392.57,15109.81,13951.08,14398.45,1733583750.0
2017-12-30,12531.52,12531.52,14461.46,11962.09,14392.14,2387311023.0
2017-12-31,13850.4,13850.4,14241.82,12359.43,12532.38,1492142483.0
2018-01-01,13444.88,13444.88,13921.53,12877.67,13850.49,1057521524.0
2018-01-02,14754.13,14754.13,15306.13,12934.16,13444.88,1956783037.0
2018-01-03,15156.62,15156.62,15435.01,14579.71,14754.09,1604206990.0
2018-01-04,15180.08,15180.08,15408.66,14244.67,15156.49,1656714736.0
2018-01-05,16954.78,16954.78,17126.95,14832.36,15180.08,2283988962.0
2018-01-06,17172.3,17172.3,17252.85,16286.57,16954.76,1412703790.0
2018-01-07,16228.16,16228.16,17184.81,15791.13,17174.5,1309532650.0
2018-01-08,14976.17,14976.17,16302.92,13902.31,16228.26,2166366561.0
2018-01-09,14468.5,14468.5,15390.28,14221.55,14976.17,1486802326.0
2018-01-10,14919.49,14919.49,14919.49,13450.54,14468.09,2025083791.0
2018-01-11,13308.06,13308.06,14979.96,12825.95,14920.36,2373494121.0
2018-01-12,13841.19,13841.19,14129.08,12851.91,13308.06,1402292716.0
2018-01-13,14243.12,14243.12,14595.04,13830.28,13841.19,1021352776.0
2018-01-14,13638.63,13638.63,14415.67,13031.91,14244.12,1112590573.0
2018-01-15,13631.98,13631.98,14355.82,13416.71,13638.63,1170462750.0
2018-01-16,11282.49,11282.49,13648.84,10032.69,13634.6,3842651741.0
2018-01-17,11162.7,11162.7,11736.3,9205.38,11282.49,3666978316.0
2018-01-18,11175.52,11175.52,12018.43,10642.33,11162.7,2357251805.0
2018-01-19,11521.76,11521.76,11780.49,10867.18,11175.52,1264875700.0
2018-01-20,12783.94,12783.94,13031.04,11502.11,11521.82,1492721765.0
2018-01-21,11549.93,11549.93,12787.35,11101.73,12783.54,1552755289.0
2018-01-22,10814.52,10814.52,11913.74,10067.76,11549.98,1811992345.0
2018-01-23,10858.23,10858.23,11388.52,9980.5,10814.52,1710180828.0
2018-01-24,11429.02,11429.02,11531.6,10506.55,10853.78,1286435482.0
2018-01-25,11175.87,11175.87,11741.92,10930.34,11428.11,1061064251.0
2018-01-26,11104.2,11104.2,11656.54,10346.86,11175.87,1560135332.0
2018-01-27,11459.71,11459.71,11638.69,10879.2,11104.34,1031091633.0
2018-01-28,11767.74,11767.74,12064.19,11407.94,11460.39,1038153169.0
2018-01-29,11233.95,11233.95,11860.29,11089.52,11767.74,920836244.0
2018-01-30,10107.26,10107.26,11263.7,9871.21,11234.32,1720894077.0
2018-01-31,10226.86,10226.86,10377.96,9698.13,10107.4,1230902973.0
2018-02-01,9114.72,9114.72,10280.84,8726.95,10226.86,1964308989.0
2018-02-02,8870.82,8870.82,9147.93,7786.2,9114.73,2768759876.0
2018-02-03,9251.27,9251.27,9504.37,8194.68,8872.87,1253484523.0
2018-02-04,8218.05,8218.05,9400.99,7889.83,9251.27,1413207410.0
2018-02-05,6937.08,6937.08,8391.29,6627.31,8218.05,2534149181.0
2018-02-06,7701.25,7701.25,7932.38,5968.36,6936.43,3397596513.0
2018-02-07,7592.72,7592.72,8572.68,7208.86,7701.25,2159765331.0
2018-02-08,8260.69,8260.69,8643.94,7590.48,7593.78,1594673973.0
2018-02-09,8696.83,8696.83,8743.2,7775.36,8259.26,1348072086.0
2018-02-10,8569.29,8569.29,9081.49,8176.25,8696.83,1348923336.0
2018-02-11,8084.61,8084.61,8573.35,7862.31,8569.32,1013771945.0
2018-02-12,8911.27,8911.27,8997.34,8084.41,8084.61,1085921871.0
2018-02-13,8544.69,8544.69,8955.15,8379.35,8911.17,853320352.0
2018-02-14,9485.64,9485.64,9508.22,8542.98,8544.69,1220863360.0
2018-02-15,10033.75,10033.75,10223.58,9363.38,9485.64,1666668487.0
